station_id,vehicle_id,timestamp,charge_kwh,duration_min,status,location,user_type
EV-STN-026,EV-39192,2025-09-22T09:32:32.643453Z,35.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-027,EV-81239,2025-09-22T09:33:33.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-028,EV-38129,2025-09-22T09:34:34.643453Z,41.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-029,EV-39182,2025-09-22T09:35:35.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-031,EV-39192,2025-09-22T09:37:37.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-032,EV-81239,2025-09-22T09:38:38.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-033,EV-38129,2025-09-22T09:39:39.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-034,EV-39182,2025-09-22T09:40:40.643453Z,41.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-035,EV-81293,2025-09-22T09:41:41.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-036,EV-21948,2025-09-22T09:42:42.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-037,EV-39192,2025-09-22T09:43:43.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-038,EV-81239,2025-09-22T09:44:44.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-039,EV-38129,2025-09-22T09:45:45.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-040,EV-39182,2025-09-22T09:46:46.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-041,EV-81293,2025-09-22T09:47:47.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-042,EV-21948,2025-09-22T09:48:48.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-043,EV-39192,2025-09-22T09:49:49.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-044,EV-81239,2025-09-22T09:50:50.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-045,EV-38129,2025-09-22T09:51:51.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-046,EV-39182,2025-09-22T09:52:52.643453Z,41.82,42,"IDLE""","Hyderabad, IN",SUBSCRIBER
EV-STN-047,EV-81293,2025-09-22T09:53:53.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-048,EV-21948,2025-09-22T09:54:54.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-049,EV-39192,2025-09-22T09:55:55.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-050,EV-81239,2025-09-22T09:56:56.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-051,EV-38129,2025-09-22T09:57:57.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-052,EV-39182,2025-09-22T09:58:58.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-053,EV-81293,2025-09-22T09:59:59.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-054,EV-21948,2025-09-22T10:00:00.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-055,EV-39192,2025-09-22T10:01:01.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-056,EV-81239,2025-09-22T10:02:02.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-057,EV-38129,2025-09-22T10:03:03.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-058,EV-39182,2025-09-22T10:04:04.643453Z,41.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-059,EV-81293,2025-09-22T10:05:05.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-060,EV-21948,2025-09-22T10:06:06.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-061,EV-39192,2025-09-22T10:07:07.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-062,EV-81239,2025-09-22T10:08:08.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-063,EV-38129,2025-09-22T10:09:09.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-064,EV-39182,2025-09-22T10:10:10.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-065,EV-81293,2025-09-22T10:11:11.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-066,EV-21948,2025-09-22T10:12:12.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-067,EV-39192,2025-09-22T10:13:13.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-068,EV-81239,2025-09-22T10:14:14.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-069,EV-38129,2025-09-22T10:15:15.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-070,EV-39182,2025-09-22T10:16:16.643453Z,41.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-071,EV-81293,2025-09-22T10:17:17.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-072,EV-21948,2025-09-22T10:18:18.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-073,EV-39192,2025-09-22T10:19:19.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-074,EV-81239,2025-09-22T10:20:20.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-075,EV-38129,2025-09-22T10:21:21.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-076,EV-39182,2025-09-22T10:22:22.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-077,EV-81293,2025-09-22T10:23:23.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-078,EV-21948,2025-09-22T10:24:24.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-079,EV-39192,2025-09-22T10:25:25.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-080,EV-81239,2025-09-22T10:26:26.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-081,EV-38129,2025-09-22T10:27:27.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-082,EV-39182,2025-09-22T10:28:28.643453Z,41.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-083,EV-81293,2025-09-22T10:29:29.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-084,EV-21948,2025-09-22T10:30:30.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-085,EV-39192,2025-09-22T10:31:31.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-086,EV-81239,2025-09-22T10:32:32.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-087,EV-38129,2025-09-22T10:33:33.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-088,EV-39182,2025-09-22T10:34:34.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-089,EV-81293,2025-09-22T10:35:35.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-090,EV-21948,2025-09-22T10:36:36.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-091,EV-39192,2025-09-22T10:37:37.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-092,EV-81239,2025-09-22T10:38:38.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-093,EV-38129,2025-09-22T10:39:39.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-094,EV-39182,2025-09-22T10:40:40.643453Z,41.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-095,EV-81293,2025-09-22T10:41:41.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-096,EV-21948,2025-09-22T10:42:42.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-097,EV-39192,2025-09-22T10:43:43.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-098,EV-81239,2025-09-22T10:44:44.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-099,EV-38129,2025-09-22T10:45:45.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-100,EV-39182,2025-09-22T10:46:46.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-101,EV-81293,2025-09-22T10:47:47.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-102,EV-21948,2025-09-22T10:48:48.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-103,EV-39192,2025-09-22T10:49:49.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-104,EV-81239,2025-09-22T10:50:50.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-105,EV-38129,2025-09-22T10:51:51.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-106,EV-39182,2025-09-22T10:52:52.643453Z,41.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-107,EV-81293,2025-09-22T10:53:53.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-108,EV-21948,2025-09-22T10:54:54.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-109,EV-39192,2025-09-22T10:55:55.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-110,EV-81239,2025-09-22T10:56:56.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-111,EV-38129,2025-09-22T10:57:57.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-112,EV-39182,2025-09-22T10:58:58.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-113,EV-81293,2025-09-22T10:59:59.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-114,EV-21948,2025-09-22T11:00:00.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-115,EV-39192,2025-09-22T11:01:01.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-116,EV-81239,2025-09-22T11:02:02.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-117,EV-38129,2025-09-22T11:03:03.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-118,EV-39182,2025-09-22T11:04:04.643453Z,41.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-119,EV-81293,2025-09-22T11:05:05.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-120,EV-21948,2025-09-22T11:06:06.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-121,EV-39192,2025-09-22T11:07:07.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-122,EV-81239,2025-09-22T11:08:08.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-123,EV-38129,2025-09-22T11:09:09.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-124,EV-39182,2025-09-22T11:10:10.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-125,EV-81293,2025-09-22T11:11:11.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-126,EV-21948,2025-09-22T11:12:12.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-127,EV-39192,2025-09-22T11:13:13.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-128,EV-81239,2025-09-22T11:14:14.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-129,EV-38129,2025-09-22T11:15:15.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-130,EV-39182,2025-09-22T11:16:16.643453Z,41.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-131,EV-81293,2025-09-22T11:17:17.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-132,EV-21948,2025-09-22T11:18:18.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-133,EV-39192,2025-09-22T11:19:19.643453Z,33.28,48,IDLE,"Kolkata, IN",GUEST
EV-STN-134,EV-81239,2025-09-22T11:20:20.643453Z,29.94,45,IDLE,"Pune, IN",SUBSCRIBER
EV-STN-135,EV-38129,2025-09-22T11:21:21.643453Z,35.18,27,IDLE,"Delhi, IN",GUEST
EV-STN-136,EV-39182,2025-09-22T11:22:22.643453Z,45.82,42,IDLE,"Hyderabad, IN",SUBSCRIBER
EV-STN-137,EV-81293,2025-09-22T11:23:23.643453Z,25.18,14,FAULT,"Chennai, IN",GUEST
EV-STN-138,EV-21948,2025-09-22T11:24:24.643453Z,39.18,39,IDLE,"Mumbai, IN",SUBSCRIBER
EV-STN-004,EV-362,2025-06-18T11:49:59.643453Z,21.15,55,IDLE,"Mumbai, IN",GUEST
EV-STN-005,EV-18923,2025-06-18T11:50:59.643453Z,18.42,26,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-006,EV-3721,2025-06-18T11:51:59.643453Z,35.19,41,IDLE,"Pune, IN",GUEST
EV-STN-007,EV-98231,2025-06-18T11:52:59.643453Z,43.85,38,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-008,EV-11982,2025-06-18T11:53:59.643453Z,29.63,24,IDLE,"Hyderabad, IN",GUEST
EV-STN-009,EV-21392,2025-06-18T11:54:59.643453Z,31.15,51,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-010,EV-31922,2025-06-18T11:55:59.643453Z,27.42,14,IDLE,"Bangalore, IN",GUEST
EV-STN-011,EV-42113,2025-06-18T11:56:59.643453Z,23.91,36,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-012,EV-52192,2025-06-18T11:57:59.643453Z,39.63,39,IDLE,"Delhi, IN",GUEST
EV-STN-013,EV-63123,2025-06-18T11:58:59.643453Z,25.94,26,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-015,EV-74113,2025-06-18T11:59:59.643453Z,44.72,42,IDLE,"Kolkata, IN",GUEST
EV-STN-017,EV-921,2025-06-18T12:00:59.643453Z,36.42,50,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-019,EV-85123,2025-06-18T12:01:59.643453Z,30.15,24,IDLE,"Chennai, IN",GUEST
EV-STN-021,EV-96139,2025-06-18T12:02:59.643453Z,28.42,51,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-023,EV-03:45,2025-06-18T12:03:59.643453Z,41.85,40,IDLE,"Mumbai, IN",GUEST
EV-STN-025,EV-104123,2025-06-18T12:04:59.643453Z,33.63,39,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-027,EV-114123,2025-06-18T12:05:59.643453Z,22.42,38,IDLE,"Pune, IN",GUEST
EV-STN-031,EV-12521,2025-06-18T12:06:59.643453Z,45.94,43,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-035,EV-125321,2025-06-18T12:07:59.643453Z,34.72,40,IDLE,"Hyderabad, IN",GUEST
EV-STN-039,EV-13521,2025-06-18T12:08:59.643453Z,26.42,42,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-043,EV-145321,2025-06-18T12:09:59.643453Z,48.63,39,IDLE,"Bangalore, IN",GUEST
EV-STN-047,EV-15521,2025-06-18T12:10:59.643453Z,29.94,41,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-051,EV-165321,2025-06-18T12:11:59.643453Z,35.15,50,IDLE,"Delhi, IN",GUEST
EV-STN-055,EV-175321,2025-06-18T12:12:59.643453Z,44.94,42,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-061,EV-185321,2025-06-18T12:13:59.643453Z,38.42,39,IDLE,"Kolkata, IN",GUEST
EV-STN-065,EV-195321,2025-06-18T12:14:59.643453Z,41.42,50,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-069,EV-205321,2025-06-18T12:15:59.643453Z,25.94,38,IDLE,"Chennai, IN",GUEST
EV-STN-073,EV-215321,2025-06-18T12:16:59.643453Z,32.42,42,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-077,EV-225321,2025-06-18T12:17:59.643453Z,43.85,41,IDLE,"Mumbai, IN",GUEST
EV-STN-081,EV-235321,2025-06-18T12:18:59.643453Z,31.15,50,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-085,EV-245321,2025-06-18T12:19:59.643453Z,26.42,40,IDLE,"Pune, IN",GUEST
EV-STN-089,EV-265321,2025-06-18T12:20:59.643453Z,36.42,41,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-093,EV-275321,2025-06-18T12:21:59.643453Z,39.63,39,IDLE,"Hyderabad, IN",GUEST
EV-STN-097,EV-285321,2025-06-18T12:22:59.643453Z,24.94,50,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-101,EV-305321,2025-06-18T12:23:59.643453Z,45.94,39,IDLE,"Bangalore, IN",GUEST
EV-STN-105,EV-315321,2025-06-18T12:24:59.643453Z,34.72,42,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-109,EV-325321,2025-06-18T12:25:59.643453Z,48.63,41,IDLE,"Delhi, IN",GUEST
EV-STN-113,EV-335321,2025-06-18T12:26:59.643453Z,32.42,50,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-117,EV-345321,2025-06-18T12:27:59.643453Z,38.42,39,IDLE,"Kolkata, IN",GUEST
EV-STN-121,EV-355321,2025-06-18T12:28:59.643453Z,29.94,42,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-125,EV-365321,2025-06-18T12:29:59.643453Z,43.85,50,IDLE,"Chennai, IN",GUEST
EV-STN-129,EV-375321,2025-06-18T12:30:59.643453Z,25.15,42,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-133,EV-395321,2025-06-18T12:31:59.643453Z,46.42,39,IDLE,"Mumbai, IN",GUEST
EV-STN-137,EV-415321,2025-06-18T12:32:59.643453Z,30.42,50,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-141,EV-435321,2025-06-18T12:33:59.643453Z,36.85,39,IDLE,"Pune, IN",GUEST
EV-STN-145,EV-455321,2025-06-18T12:34:59.643453Z,39.94,42,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-149,EV-475321,2025-06-18T12:35:59.643453Z,45.15,41,IDLE,"Hyderabad, IN",GUEST
EV-STN-153,EV-505321,2025-06-18T12:36:59.643453Z,31.42,50,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-157,EV-535321,2025-06-18T12:37:59.643453Z,48.63,39,IDLE,"Bangalore, IN",GUEST
EV-STN-161,EV-565321,2025-06-18T12:38:59.643453Z,35.94,42,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-165,EV-605321,2025-06-18T12:39:59.643453Z,34.72,39,IDLE,"Delhi, IN",GUEST
EV-STN-169,EV-665321,2025-06-18T12:40:59.643453Z,33.85,50,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-173,EV-705321,2025-06-18T12:41:59.643453Z,42.42,39,IDLE,"Kolkata, IN",GUEST
EV-STN-177,EV-745321,2025-06-18T12:42:59.643453Z,29.94,42,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-181,EV-785321,2025-06-18T12:43:59.643453Z,38.63,39,IDLE,"Chennai, IN",GUEST
EV-STN-185,EV-825321,2025-06-18T12:44:59.643453Z,44.72,42,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-189,EV-865321,2025-06-18T12:45:59.643453Z,36.42,39,IDLE,"Mumbai, IN",GUEST
EV-STN-193,EV-905321,2025-06-18T12:46:59.643453Z,45.15,50,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-197,EV-945321,2025-06-18T12:47:59.643453Z,39.94,39,IDLE,"Pune, IN",GUEST
EV-STN-201,EV-985321,2025-06-18T12:48:59.643453Z,31.15,42,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-205,EV-1025,2025-06-18T12:49:59.643453Z,48.63,39,IDLE,"Hyderabad, IN",GUEST
EV-STN-209,EV-104521,2025-06-18T12:50:59.643453Z,40.42,50,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-213,EV-106521,2025-06-18T12:51:59.643453Z,34.94,41,IDLE,"Bangalore, IN",GUEST
EV-STN-217,EV-108521,2025-06-18T12:52:59.643453Z,43.85,42,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-221,EV-110521,2025-06-18T12:53:59.643453Z,45.15,41,IDLE,"Delhi, IN",GUEST
EV-STN-225,EV-114521,2025-06-18T12:54:59.643453Z,38.42,42,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-229,EV-116521,2025-06-18T12:55:59.643453Z,39.94,39,IDLE,"Kolkata, IN",GUEST
EV-STN-233,EV-118521,2025-06-18T12:56:59.643453Z,32.42,42,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-237,EV-120521,2025-06-18T12:57:59.643453Z,46.42,39,IDLE,"Chennai, IN",GUEST
EV-STN-241,EV-122521,2025-06-18T12:58:59.643453Z,36.85,50,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-245,EV-124521,2025-06-18T12:59:59.643453Z,41.85,41,IDLE,"Mumbai, IN",GUEST
EV-STN-249,EV-126521,2025-06-18T13:00:59.643453Z,45.94,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-253,EV-128521,2025-06-18T13:01:59.643453Z,34.72,41,IDLE,"Pune, IN",GUEST
EV-STN-257,EV-130521,2025-06-18T13:02:59.643453Z,29.94,42,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-261,EV-132521,2025-06-18T13:03:59.643453Z,48.63,39,IDLE,"Hyderabad, IN",GUEST
EV-STN-265,EV-134521,2025-06-18T13:04:59.643453Z,35.15,42,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-269,EV-136521,2025-06-18T13:05:59.643453Z,31.15,39,IDLE,"Bangalore, IN",GUEST
EV-STN-273,EV-138521,2025-06-18T13:06:59.643453Z,39.94,50,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-277,EV-140521,2025-06-18T13:07:59.643453Z,46.42,41,IDLE,"Delhi, IN",GUEST
EV-STN-281,EV-144521,2025-06-18T13:08:59.643453Z,43.85,50,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-285,EV-146521,2025-06-18T13:09:59.643453Z,41.85,42,IDLE,"Kolkata, IN",GUEST
EV-STN-289,EV-148521,2025-06-18T13:10:59.643453Z,32.42,50,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-293,EV-150521,2025-06-18T13:11:59.643453Z,45.94,41,IDLE,"Chennai, IN",GUEST
EV-STN-297,EV-154521,2025-06-18T13:12:59.643453Z,48.42,42,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-301,EV-158521,2025-06-18T13:13:59.643453Z,39.94,42,IDLE,"Mumbai, IN",GUEST
EV-STN-305,EV-162521,2025-06-18T13:14:59.643453Z,43.15,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-309,EV-166521,2025-06-18T13:15:59.643453Z,38.42,39,IDLE,"Pune, IN",GUEST
EV-STN-313,EV-172521,2025-06-18T13:16:59.643453Z,41.85,50,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-317,EV-178521,2025-06-18T13:17:59.643453Z,45.15,41,IDLE,"Hyderabad, IN",GUEST
EV-STN-321,EV-184521,2025-06-18T13:18:59.643453Z,34.94,42,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-325,EV-190521,2025-06-18T13:19:59.643453Z,39.94,39,IDLE,"Bangalore, IN",GUEST
EV-STN-329,EV-198521,2025-06-18T13:20:59.643453Z,47.42,42,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-333,EV-202521,2025-06-18T13:21:59.643453Z,46.42,41,IDLE,"Delhi, IN",GUEST
EV-STN-337,EV-210521,2025-06-18T13:22:59.643453Z,37.94,42,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-341,EV-214521,2025-06-18T13:23:59.643453Z,48.63,39,IDLE,"Kolkata, IN",GUEST
EV-STN-345,EV-218521,2025-06-18T13:24:59.643453Z,44.94,42,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-349,EV-222521,2025-06-18T13:25:59.643453Z,45.15,39,IDLE,"Chennai, IN",GUEST
EV-STN-353,EV-226521,2025-06-18T13:26:59.643453Z,34.94,42,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-357,EV-230521,2025-06-18T13:27:59.643453Z,41.85,41,IDLE,"Mumbai, IN",GUEST
EV-STN-361,EV-238521,2025-06-18T13:28:59.643453Z,38.42,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-365,EV-242521,2025-06-18T13:29:59.643453Z,39.94,39,IDLE,"Pune, IN",GUEST
EV-STN-369,EV-246521,2025-06-18T13:30:59.643453Z,44.94,50,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-373,EV-250521,2025-06-18T13:31:59.643453Z,43.15,41,IDLE,"Hyderabad, IN",GUEST
EV-STN-377,EV-258521,2025-06-18T13:32:59.643453Z,45.15,42,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-381,EV-262521,2025-06-18T13:33:59.643453Z,44.72,42,IDLE,"Bangalore, IN",GUEST
EV-STN-385,EV-266521,2025-06-18T13:34:59.643453Z,48.63,42,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-389,EV-274521,2025-06-18T13:35:59.643453Z,39.94,39,IDLE,"Delhi, IN",GUEST
EV-STN-393,EV-286521,2025-06-18T13:36:59.643453Z,43.85,42,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-397,EV-290521,2025-06-18T13:37:59.643453Z,46.42,39,IDLE,"Kolkata, IN",GUEST
EV-STN-401,EV-298521,2025-06-18T13:38:59.643453Z,45.15,50,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-405,EV-302521,2025-06-18T13:39:59.643453Z,41.85,41,IDLE,"Chennai, IN",GUEST
EV-STN-409,EV-306521,2025-06-18T13:40:59.643453Z,38.42,42,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-413,EV-310521,2025-06-18T13:41:59.643453Z,45.94,41,IDLE,"Mumbai, IN",GUEST
EV-STN-417,EV-318521,2025-06-18T13:42:59.643453Z,43.15,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-421,EV-320521,2025-06-18T13:43:59.643453Z,39.94,42,IDLE,"Pune, IN",GUEST
EV-STN-425,EV-324521,2025-06-18T13:44:59.643453Z,48.42,39,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-429,EV-332521,2025-06-18T13:45:59.643453Z,42.42,42,IDLE,"Hyderabad, IN",GUEST
EV-STN-433,EV-336521,2025-06-18T13:46:59.643453Z,45.15,50,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-437,EV-340521,2025-06-18T13:47:59.643453Z,39.94,41,IDLE,"Bangalore, IN",GUEST
EV-STN-441,EV-344521,2025-06-18T13:48:59.643453Z,41.85,42,FAULT,"Mumbai, IN",SUBSCRIBER
