station_id,vehicle_id,timestamp,charge_kwh,duration_min,status,location,user_type
EV-STN-040,EV-4733,2025-06-18T12:25:59.643453Z,25.49,19,IDLE,"Dharamshala, IN",GUEST
EV-STN-041,EV-9699,2025-06-18T12:26:59.643453Z,38.59,43,FAULT,"Kangra, IN",SUBSCRIBER
EV-STN-042,EV-2413,2025-06-18T12:27:59.643453Z,45.67,21,IDLE,"Hamirpur, IN",GUEST
EV-STN-043,EV-9933,2025-06-18T12:28:59.643453Z,33.29,48,FAULT,"Una, IN",SUBSCRIBER
EV-STN-044,EV-5019,2025-06-18T12:29:59.643453Z,27.19,18,IDLE,"Sundernagar, IN",GUEST
EV-STN-045,EV-10251,2025-06-18T12:30:59.643453Z,40.78,42,FAULT,"Mandi, IN",SUBSCRIBER
EV-STN-046,EV-2655,2025-06-18T12:31:59.643453Z,43.39,23,IDLE,"Kullu, IN",GUEST
EV-STN-047,EV-10673,2025-06-18T12:32:59.643453Z,30.58,41,FAULT,"Manali, IN",SUBSCRIBER
EV-STN-048,EV-5339,2025-06-18T12:33:59.643453Z,25.89,19,IDLE,"Shimla, IN",GUEST
EV-STN-049,EV-11095,2025-06-18T12:34:59.643453Z,38.29,43,FAULT,"Dharamshala, IN",SUBSCRIBER
EV-STN-050,EV-2917,2025-06-18T12:35:59.643453Z,46.17,21,IDLE,"Dalhousie, IN",GUEST
EV-STN-051,EV-11517,2025-06-18T12:36:59.643453Z,33.79,48,FAULT,"Chamba, IN",SUBSCRIBER
EV-STN-052,EV-5623,2025-06-18T12:37:59.643453Z,27.59,18,IDLE,"Kasauli, IN",GUEST
EV-STN-053,EV-11939,2025-06-18T12:38:59.643453Z,40.19,42,FAULT,"Solan, IN",SUBSCRIBER
EV-STN-054,EV-3199,2025-06-18T12:39:59.643453Z,44.59,23,IDLE,"Parwanoo, IN",GUEST
EV-STN-055,EV-12361,2025-06-18T12:40:59.643453Z,31.38,41,FAULT,"Pinjore, IN",SUBSCRIBER
EV-STN-056,EV-5917,2025-06-18T12:41:59.643453Z,26.19,19,IDLE,"Panchkula, IN",GUEST
EV-STN-057,EV-12783,2025-06-18T12:42:59.643453Z,39.19,43,FAULT,"Mohali, IN",SUBSCRIBER
EV-STN-058,EV-3521,2025-06-18T12:43:59.643453Z,45.39,21,IDLE,"Zirakpur, IN",GUEST
EV-STN-059,EV-13205,2025-06-18T12:44:59.643453Z,34.59,48,FAULT,"Derabassi, IN",SUBSCRIBER
EV-STN-060,EV-6249,2025-06-18T12:45:59.643453Z,28.39,18,IDLE,"Baddi, IN",GUEST
EV-STN-061,EV-13627,2025-06-18T12:46:59.643453Z,41.99,42,FAULT,"Nalagarh, IN",SUBSCRIBER
EV-STN-062,EV-3853,2025-06-18T12:47:59.643453Z,26.99,19,IDLE,"Dharamshala, IN",GUEST
EV-STN-063,EV-14049,2025-06-18T12:48:59.643453Z,33.49,41,FAULT,"Kangra, IN",SUBSCRIBER
EV-STN-064,EV-4185,2025-06-18T12:49:59.643453Z,44.99,23,IDLE,"Hamirpur, IN",GUEST
EV-STN-065,EV-14471,2025-06-18T12:50:59.643453Z,38.69,43,FAULT,"Una, IN",SUBSCRIBER
EV-STN-066,EV-4521,2025-06-18T12:51:59.643453Z,25.59,19,IDLE,"Mandi, IN",GUEST
EV-STN-067,EV-14893,2025-06-18T12:52:59.643453Z,30.99,41,FAULT,"Kullu, IN",SUBSCRIBER
EV-STN-068,EV-4861,2025-06-18T12:53:59.643453Z,27.19,18,IDLE,"Manali, IN",GUEST
EV-STN-069,EV-15315,2025-06-18T12:54:59.643453Z,40.39,43,FAULT,"Shimla, IN",SUBSCRIBER
EV-STN-070,EV-5213,2025-06-18T12:55:59.643453Z,46.39,21,IDLE,"Solan, IN",GUEST
EV-STN-071,EV-15737,2025-06-18T12:56:59.643453Z,31.39,41,FAULT,"Chamba, IN",SUBSCRIBER
EV-STN-072,EV-5569,2025-06-18T12:57:59.643453Z,25.99,19,IDLE,"Dalhousie, IN",GUEST
EV-STN-073,EV-16159,2025-06-18T12:58:59.643453Z,39.59,43,FAULT,"Dharamshala, IN",SUBSCRIBER
EV-STN-074,EV-5929,2025-06-18T12:59:59.643453Z,26.59,18,IDLE,"Parwanoo, IN",GUEST
EV-STN-075,EV-16581,2025-06-18T13:00:59.643453Z,34.79,41,FAULT,"Pinjore, IN",SUBSCRIBER
EV-STN-076,EV-6305,2025-06-18T13:01:59.643453Z,28.59,19,IDLE,"Panchkula, IN",GUEST
EV-STN-077,EV-17003,2025-06-18T13:02:59.643453Z,40.79,43,FAULT,"Mohali, IN",SUBSCRIBER
EV-STN-078,EV-6689,2025-06-18T13:03:59.643453Z,29.19,18,IDLE,"Zirakpur, IN",GUEST
EV-STN-079,EV-17425,2025-06-18T13:04:59.643453Z,33.89,41,FAULT,"Derabassi, IN",SUBSCRIBER
EV-STN-080,EV-7079,2025-06-18T13:05:59.643453Z,27.79,19,IDLE,"Baddi, IN",GUEST
EV-STN-081,EV-17847,2025-06-18T13:06:59.643453Z,38.99,43,FAULT,"Nalagarh, IN",SUBSCRIBER
EV-STN-082,EV-7479,2025-06-18T13:07:59.643453Z,46.79,21,IDLE,"Dharamshala, IN",GUEST
EV-STN-083,EV-18269,2025-06-18T13:08:59.643453Z,30.99,41,FAULT,"Kangra, IN",SUBSCRIBER
EV-STN-084,EV-7889,2025-06-18T13:09:59.643453Z,25.99,19,IDLE,"Hamirpur, IN",GUEST
EV-STN-085,EV-18691,2025-06-18T13:10:59.643453Z,39.99,43,FAULT,"Una, IN",SUBSCRIBER
EV-STN-086,EV-8309,2025-06-18T13:11:59.643453Z,28.39,18,IDLE,"Mandi, IN",GUEST
EV-STN-087,EV-19113,2025-06-18T13:12:59.643453Z,34.99,41,FAULT,"Kullu, IN",SUBSCRIBER
EV-STN-088,EV-8739,2025-06-18T13:13:59.643453Z,26.99,19,IDLE,"Manali, IN",GUEST
EV-STN-089,EV-19535,2025-06-18T13:14:59.643453Z,38.19,43,FAULT,"Shimla, IN",SUBSCRIBER
EV-STN-090,EV-9179,2025-06-18T13:15:59.643453Z,45.19,21,IDLE,"Solan, IN",GUEST
EV-STN-091,EV-19957,2025-06-18T13:16:59.643453Z,32.19,41,FAULT,"Chamba, IN",SUBSCRIBER
EV-STN-092,EV-9629,2025-06-18T13:17:59.643453Z,27.19,19,IDLE,"Dalhousie, IN",GUEST
EV-STN-093,EV-20379,2025-06-18T13:18:59.643453Z,39.39,43,FAULT,"Dharamshala, IN",SUBSCRIBER
EV-STN-094,EV-10089,2025-06-18T13:19:59.643453Z,46.19,21,IDLE,"Parwanoo, IN",GUEST
EV-STN-095,EV-20801,2025-06-18T13:20:59.643453Z,33.19,41,FAULT,"Pinjore, IN",SUBSCRIBER
EV-STN-096,EV-10549,2025-06-18T13:21:59.643453Z,25.19,19,IDLE,"Panchkula, IN",GUEST
EV-STN-097,EV-21223,2025-06-18T13:22:59.643453Z,40.19,43,FAULT,"Mohali, IN",SUBSCRIBER
EV-STN-098,EV-11069,2025-06-18T13:23:59.643453Z,28.19,18,IDLE,"Zirakpur, IN",GUEST
EV-STN-099,EV-21645,2025-06-18T13:24:59.643453Z,34.19,41,FAULT,"Derabassi, IN",SUBSCRIBER
EV-STN-100,EV-11599,2025-06-18T13:25:59.643453Z,27.19,19,IDLE,"Baddi, IN",GUEST
EV-STN-004,EV-2193,2024-03-21T14:31:29.123456Z,31.15,51,IDLE,"Mumbai, IN",GUEST
EV-STN-005,EV-4685,2025-01-10T09:12:11.999999Z,43.29,27,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-006,EV-9357,2024-08-25T17:56:03.123456Z,18.42,60,IDLE,"Kolkata, IN",GUEST
EV-STN-007,EV-1111,2025-04-15T11:22:33.999999Z,40.01,45,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-008,EV-6543,2024-06-02T08:01:59.123456Z,35.67,50,IDLE,"Chandigarh, IN",GUEST
EV-STN-009,EV-2789,2025-03-22T16:45:11.999999Z,29.85,33,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-010,EV-8421,2024-09-01T12:34:56.123456Z,22.92,41,IDLE,"Bangalore, IN",GUEST
EV-STN-011,EV-3965,2025-05-18T13:02:19.999999Z,48.19,36,FAULT,"Chennai, IN",SUBSCRIBER
EV-STN-012,EV-6235,2024-07-15T10:47:38.123456Z,38.45,52,IDLE,"Mumbai, IN",GUEST
EV-STN-013,EV-1597,2025-02-08T09:14:23.999999Z,26.81,29,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-014,EV-7943,2024-10-28T11:35:49.123456Z,44.92,43,IDLE,"Pune, IN",GUEST
EV-STN-015,EV-3511,2025-01-25T16:27:05.999999Z,34.19,46,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-016,EV-5279,2024-05-31T14:19:31.123456Z,42.65,31,IDLE,"Hyderabad, IN",GUEST
EV-STN-017,EV-6832,2025-03-08T10:53:47.999999Z,20.59,44,FAULT,"Chandigarh, IN",SUBSCRIBER
EV-STN-018,EV-9583,2024-11-12T12:41:13.123456Z,39.27,55,IDLE,"Bangalore, IN",GUEST
EV-STN-019,EV-2429,2025-05-01T15:16:01.999999Z,45.83,37,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-020,EV-8147,2024-09-22T09:33:29.123456Z,27.53,48,IDLE,"Delhi, IN",GUEST
EV-STN-021,EV-4691,2025-02-19T11:50:39.999999Z,41.99,35,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-022,EV-9351,2024-07-29T14:04:17.123456Z,36.42,42,IDLE,"Kolkata, IN",GUEST
EV-STN-023,EV-1879,2025-04-05T16:38:23.999999Z,29.14,40,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-024,EV-6521,2024-10-15T10:14:55.123456Z,44.51,50,IDLE,"Chandigarh, IN",GUEST
EV-STN-025,EV-3919,2025-01-14T14:27:49.999999Z,39.83,38,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-026,EV-8283,2024-08-20T11:59:13.123456Z,27.92,45,IDLE,"Mumbai, IN",GUEST
EV-STN-027,EV-1547,2025-03-01T15:03:37.999999Z,41.15,36,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-028,EV-4731,2024-06-12T14:49:59.123456Z,45.67,39,IDLE,"Pune, IN",GUEST
EV-STN-029,EV-9173,2025-05-22T11:14:25.999999Z,28.39,42,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-030,EV-2517,2024-09-08T12:29:31.123456Z,33.92,46,IDLE,"Hyderabad, IN",GUEST
EV-STN-031,EV-6849,2025-02-12T15:45:01.999999Z,43.19,41,FAULT,"Chandigarh, IN",SUBSCRIBER
EV-STN-032,EV-8399,2024-11-05T10:17:43.123456Z,40.85,48,IDLE,"Bangalore, IN",GUEST
EV-STN-033,EV-1893,2025-04-17T14:53:59.999999Z,38.53,39,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-034,EV-4531,2024-06-26T14:35:57.123456Z,27.17,45,IDLE,"Delhi, IN",GUEST
EV-STN-035,EV-9635,2025-01-28T10:58:33.999999Z,42.85,41,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-036,EV-2759,2024-08-06T11:21:19.123456Z,33.49,50,IDLE,"Kolkata, IN",GUEST
EV-STN-037,EV-3997,2025-03-25T16:17:01.999999Z,44.29,43,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-038,EV-8251,2024-10-01T12:53:29.123456Z,29.93,46,IDLE,"Chandigarh, IN",GUEST
EV-STN-039,EV-1583,2025-05-08T14:42:11.999999Z,41.69,38,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-040,EV-4679,2024-07-03T10:35:47.123456Z,36.91,42,IDLE,"Mumbai, IN",GUEST
EV-STN-041,EV-9319,2025-02-26T16:01:35.999999Z,39.47,44,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-042,EV-2537,2024-09-18T14:19:23.123456Z,43.99,48,IDLE,"Pune, IN",GUEST
EV-STN-043,EV-6823,2025-01-07T10:14:23.999999Z,27.79,40,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-044,EV-8381,2024-11-20T11:01:37.123456Z,34.53,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-045,EV-1929,2025-03-29T14:31:45.999999Z,44.91,41,FAULT,"Chandigarh, IN",SUBSCRIBER
EV-STN-046,EV-4549,2024-07-17T14:49:59.123456Z,28.49,43,IDLE,"Bangalore, IN",GUEST
EV-STN-047,EV-9731,2025-05-15T15:22:01.999999Z,41.29,42,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-048,EV-2811,2024-09-04T12:13:27.123456Z,39.19,46,IDLE,"Delhi, IN",GUEST
EV-STN-049,EV-4043,2025-02-21T16:38:13.999999Z,44.49,40,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-050,EV-8197,2024-10-24T10:35:49.123456Z,27.39,48,IDLE,"Kolkata, IN",GUEST
EV-STN-051,EV-1647,2025-04-24T14:49:59.999999Z,42.89,45,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-052,EV-4723,2024-06-18T14:42:11.123456Z,33.73,43,IDLE,"Chandigarh, IN",GUEST
EV-STN-053,EV-9457,2025-03-13T15:03:37.999999Z,29.29,40,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-054,EV-2599,2024-08-27T14:27:59.123456Z,40.49,44,IDLE,"Mumbai, IN",GUEST
EV-STN-055,EV-1861,2025-05-29T16:14:23.999999Z,41.91,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-056,EV-4561,2024-07-10T11:14:25.123456Z,28.79,45,IDLE,"Pune, IN",GUEST
EV-STN-057,EV-9849,2025-02-05T14:49:59.999999Z,43.79,40,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-058,EV-2847,2024-09-25T12:59:01.123456Z,34.99,46,IDLE,"Hyderabad, IN",GUEST
EV-STN-059,EV-4117,2025-04-10T15:27:01.999999Z,41.99,42,FAULT,"Chandigarh, IN",SUBSCRIBER
EV-STN-060,EV-8439,2024-10-31T10:19:23.123456Z,29.69,48,IDLE,"Bangalore, IN",GUEST
EV-STN-061,EV-1729,2025-01-16T14:42:11.999999Z,44.09,41,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-062,EV-4801,2024-07-24T14:38:29.123456Z,33.39,44,IDLE,"Delhi, IN",GUEST
EV-STN-063,EV-9641,2025-03-06T15:03:37.999999Z,28.59,40,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-064,EV-2703,2024-09-11T14:14:23.123456Z,40.89,46,IDLE,"Kolkata, IN",GUEST
EV-STN-065,EV-2017,2025-05-20T14:49:59.999999Z,42.49,42,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-066,EV-4641,2024-08-08T11:28:01.123456Z,29.09,45,IDLE,"Chandigarh, IN",GUEST
EV-STN-067,EV-9739,2025-02-28T15:03:37.999999Z,41.49,41,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-068,EV-2949,2024-10-17T10:45:29.123456Z,34.29,47,IDLE,"Mumbai, IN",GUEST
EV-STN-069,EV-4233,2025-04-17T16:04:23.999999Z,44.69,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-070,EV-4577,2024-06-28T14:19:31.123456Z,33.19,44,IDLE,"Pune, IN",GUEST
EV-STN-071,EV-9847,2025-01-22T15:03:37.999999Z,28.29,40,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-072,EV-3091,2024-09-09T12:39:59.123456Z,39.89,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-073,EV-4429,2025-05-06T16:27:05.999999Z,41.89,42,FAULT,"Chandigarh, IN",SUBSCRIBER
EV-STN-074,EV-8657,2024-07-31T10:14:23.123456Z,29.89,48,IDLE,"Bangalore, IN",GUEST
EV-STN-075,EV-1959,2025-02-19T14:49:59.999999Z,42.89,42,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-076,EV-4829,2024-08-14T11:49:29.123456Z,34.99,45,IDLE,"Delhi, IN",GUEST
EV-STN-077,EV-9873,2025-03-20T15:03:37.999999Z,28.49,40,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-078,EV-3149,2024-09-22T14:28:01.123456Z,40.29,46,IDLE,"Kolkata, IN",GUEST
EV-STN-079,EV-4513,2025-04-24T16:14:23.999999Z,44.89,42,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-080,EV-4727,2024-07-05T10:21:37.123456Z,33.09,44,IDLE,"Chandigarh, IN",GUEST
EV-STN-081,EV-9957,2025-02-12T14:42:11.999999Z,29.79,40,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-082,EV-3249,2024-10-29T11:03:29.123456Z,34.99,47,IDLE,"Mumbai, IN",GUEST
EV-STN-083,EV-4633,2025-05-14T15:03:37.999999Z,41.99,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-084,EV-4917,2024-06-22T14:19:31.123456Z,33.49,44,IDLE,"Pune, IN",GUEST
EV-STN-085,EV-9929,2025-01-29T15:03:37.999999Z,28.69,40,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-086,EV-3399,2024-09-16T12:49:59.123456Z,40.69,45,IDLE,"Hyderabad, IN",GUEST
EV-STN-087,EV-4733,2025-04-15T16:04:23.999999Z,44.99,42,FAULT,"Chandigarh, IN",SUBSCRIBER
EV-STN-088,EV-8821,2024-07-25T10:35:47.123456Z,30.09,48,IDLE,"Bangalore, IN",GUEST
EV-STN-089,EV-2051,2025-02-26T14:49:59.999999Z,42.99,42,FAULT,"Mumbai, IN",SUBSCRIBER
EV-STN-090,EV-5057,2024-08-21T11:39:29.123456Z,34.79,45,IDLE,"Delhi, IN",GUEST
EV-STN-091,EV-10001,2025-03-13T15:03:37.999999Z,28.89,40,FAULT,"Pune, IN",SUBSCRIBER
EV-STN-092,EV-3499,2024-09-30T12:59:01.123456Z,40.99,46,IDLE,"Kolkata, IN",GUEST
EV-STN-093,EV-4819,2025-05-08T16:27:05.999999Z,42.99,42,FAULT,"Hyderabad, IN",SUBSCRIBER
EV-STN-094,EV-5139,2024-07-10T14:42:11.123456Z,33.69,44,IDLE,"Chandigarh, IN",GUEST
EV-STN-095,EV-10029,2025-02-05T14:49:59.999999Z,29.09,40,FAULT,"Bangalore, IN",SUBSCRIBER
EV-STN-096,EV-3649,2024-10-23T10:17:43.123456Z,35.09,47,IDLE,"Mumbai, IN",GUEST
EV-STN-097,EV-4939,2025-04-22T15:03:37.999999Z,41.99,42,FAULT,"Delhi, IN",SUBSCRIBER
EV-STN-098,EV-5221,2024-06-27T14:49:59.123456Z,33.99,44,IDLE,"Pune, IN",GUEST
EV-STN-099,EV-10057,2025-01-20T14:42:11.999999Z,28.29,40,FAULT,"Kolkata, IN",SUBSCRIBER
EV-STN-100,EV-3799,2024-09-26T14:19:31.123456Z,40.99,46,IDLE,"Hyderabad, IN",GUEST
EV-STN-004,EV-2198,2025-06-19T10:23:15.643453Z,31.11,51,IDLE,"Mumbai, IN",GUEST
EV-STN-005,EV-4753,2025-06-19T10:24:15.643453Z,40.28,27,IDLE,"Delhi, IN",SUBSCRIBER
EV-STN-006,EV-8129,2025-06-19T10:25:15.643453Z,35.85,48,IDLE,"Kolkata, IN",SUBSCRIBER
EV-STN-007,EV-3519,2025-06-19T10:26:15.643453Z,22.14,19,FAULT,"Pune, IN",GUEST
EV-STN-008,EV-6541,2025-06-19T10:27:15.643453Z,50.69,29,IDLE,"Ahmedabad, IN",SUBSCRIBER
EV-STN-009,EV-9823,2025-06-19T10:28:15.643453Z,26.47,35,IDLE,"Surat, IN",GUEST
EV-STN-010,EV-1184,2025-06-19T10:29:15.643453Z,42.95,23,IDLE,"Jaipur, IN",SUBSCRIBER
EV-STN-011,EV-7392,2025-06-19T10:30:15.643453Z,38.72,32,IDLE,"Lucknow, IN",SUBSCRIBER
EV-STN-012,EV-4211,2025-06-19T10:31:15.643453Z,45.16,25,IDLE,"Kanpur, IN",GUEST
EV-STN-013,EV-9567,2025-06-19T10:32:15.643453Z,20.83,41,IDLE,"Nagpur, IN",SUBSCRIBER
EV-STN-014,EV-1935,2025-06-19T10:33:15.643453Z,36.29,22,IDLE,"Indore, IN",GUEST
EV-STN-015,EV-6754,2025-06-19T10:34:15.643453Z,34.59,26,IDLE,"Bhopal, IN",SUBSCRIBER
EV-STN-016,EV-8482,2025-06-19T10:35:15.643453Z,48.51,30,IDLE,"Ranchi, IN",SUBSCRIBER
EV-STN-017,EV-3925,2025-06-19T10:36:15.643453Z,25.39,38,IDLE,"Raipur, IN",GUEST
EV-STN-018,EV-9149,2025-06-19T10:37:15.643453Z,43.18,24,IDLE,"Vadodara, IN",SUBSCRIBER
EV-STN-019,EV-1627,2025-06-19T10:38:15.643453Z,32.65,33,IDLE,"Visakhapatnam, IN",GUEST
EV-STN-020,EV-7341,2025-06-19T10:39:15.643453Z,46.94,28,IDLE,"Coimbatore, IN",SUBSCRIBER
EV-STN-021,EV-4893,2025-06-19T10:40:15.643453Z,29.17,21,IDLE,"Madurai, IN",GUEST
EV-STN-022,EV-9518,2025-06-19T10:41:15.643453Z,37.42,34,IDLE,"Tiruchirappalli, IN",SUBSCRIBER
EV-STN-023,EV-2162,2025-06-19T10:42:15.643453Z,44.75,26,IDLE,"Salem, IN",GUEST
EV-STN-024,EV-6928,2025-06-19T10:43:15.643453Z,39.94,30,IDLE,"Erode, IN",SUBSCRIBER
EV-STN-025,EV-3579,2025-06-19T10:44:15.643453Z,27.55,36,IDLE,"Tiruppur, IN",GUEST
EV-STN-026,EV-8234,2025-06-19T10:45:15.643453Z,41.89,25,IDLE,"Dindigul, IN",SUBSCRIBER
EV-STN-027,EV-1429,2025-06-19T10:46:15.643453Z,33.97,23,IDLE,"Thanjavur, IN",GUEST
EV-STN-028,EV-6995,2025-06-19T10:47:15.643453Z,48.32,29,IDLE,"Kumbakonam, IN",SUBSCRIBER
EV-STN-029,EV-4732,2025-06-19T10:48:15.643453Z,24.89,37,IDLE,"Cuddalore, IN",GUEST
EV-STN-030,EV-9553,2025-06-19T10:49:15.643453Z,45.61,27,IDLE,"Vellore, IN",SUBSCRIBER
EV-STN-031,EV-2196,2025-06-19T10:50:15.643453Z,31.45,24,IDLE,"Nellore, IN",GUEST
EV-STN-032,EV-6842,2025-06-19T10:51:15.643453Z,40.98,31,IDLE,"Ongole, IN",SUBSCRIBER
EV-STN-033,EV-3594,2025-06-19T10:52:15.643453Z,28.15,33,IDLE,"Kadapa, IN",GUEST
EV-STN-034,EV-8295,2025-06-19T10:53:15.643453Z,46.25,26,IDLE,"Anantapur, IN",SUBSCRIBER
EV-STN-035,EV-1523,2025-06-19T10:54:15.643453Z,34.79,22,IDLE,"Hospet, IN",GUEST
EV-STN-036,EV-7159,2025-06-19T10:55:15.643453Z,42.82,29,IDLE,"Bellary, IN",SUBSCRIBER
EV-STN-037,EV-4945,2025-06-19T10:56:15.643453Z,25.69,38,IDLE,"Davanagere, IN",GUEST
EV-STN-038,EV-9617,2025-06-19T10:57:15.643453Z,48.93,25,IDLE,"Shimoga, IN",SUBSCRIBER
EV-STN-039,EV-2348,2025-06-19T10:58:15.643453Z,30.91,23,IDLE,"Tumkur, IN",GUEST
EV-STN-040,EV-7443,2025-06-19T10:59:15.643453Z,43.59,31,IDLE,"Mandya, IN",SUBSCRIBER
EV-STN-041,EV-3927,2025-06-19T11:00:15.643453Z,27.37,36,IDLE,"Mysore, IN",GUEST
EV-STN-042,EV-8797,2025-06-19T11:01:15.643453Z,47.12,29,IDLE,"Chikkamagaluru, IN",SUBSCRIBER
EV-STN-043,EV-1695,2025-06-19T11:02:15.643453Z,32.13,24,IDLE,"Hassan, IN",GUEST
EV-STN-044,EV-7752,2025-06-19T11:03:15.643453Z,40.29,27,IDLE,"Belgaum, IN",SUBSCRIBER
EV-STN-045,EV-4099,2025-06-19T11:04:15.643453Z,25.51,37,IDLE,"Dharwad, IN",GUEST
EV-STN-046,EV-9061,2025-06-19T11:05:15.643453Z,49.45,25,IDLE,"Bagalkot, IN",SUBSCRIBER
EV-STN-047,EV-2497,2025-06-19T11:06:15.643453Z,29.73,26,IDLE,"Gulbarga, IN",GUEST
EV-STN-048,EV-8119,2025-06-19T11:07:15.643453Z,45.85,30,IDLE,"Yadgir, IN",SUBSCRIBER
EV-STN-049,EV-4241,2025-06-19T11:08:15.643453Z,33.51,23,IDLE,"Raichur, IN",GUEST
EV-STN-050,EV-9415,2025-06-19T11:09:15.643453Z,48.19,25,IDLE,"Koppal, IN",SUBSCRIBER
EV-STN-051,EV-2749,2025-06-19T11:10:15.643453Z,28.95,36,IDLE,"Bellary, IN",GUEST
EV-STN-052,EV-8595,2025-06-19T11:11:15.643453Z,44.39,29,IDLE,"Chitradurga, IN",SUBSCRIBER
EV-STN-053,EV-4535,2025-06-19T11:12:15.643453Z,25.17,33,IDLE,"Davangere, IN",GUEST
EV-STN-054,EV-9669,2025-06-19T11:13:15.643453Z,46.63,26,IDLE,"Shimoga, IN",SUBSCRIBER
EV-STN-055,EV-3023,2025-06-19T11:14:15.643453Z,31.79,24,IDLE,"Tumkur, IN",GUEST
EV-STN-056,EV-8839,2025-06-19T11:15:15.643453Z,43.91,30,IDLE,"Mandya, IN",SUBSCRIBER
EV-STN-057,EV-4843,2025-06-19T11:16:15.643453Z,26.49,37,IDLE,"Mysore, IN",GUEST
EV-Stn-058,EV-9291,2025-06-19T11:17:15.643453Z,48.74,29,IDLE,"Chikkamagaluru, IN",SUBSCRIBER
EV-STN-059,EV-3367,2025-06-19T11:18:15.643453Z,33.29,24,IDLE,"Hassan, IN",GUEST
EV-STN-060,EV-9159,2025-06-19T11:19:15.643453Z,45.17,27,IDLE,"Belgaum, IN",SUBSCRIBER
EV-STN-061,EV-5161,2025-06-19T11:20:15.643453Z,24.83,38,IDLE,"Dharwad, IN",GUEST
EV-STN-062,EV-9733,2025-06-19T11:21:15.643453Z,49.02,25,IDLE,"Bagalkot, IN",SUBSCRIBER
EV-STN-063,EV-3689,2025-06-19T11:22:15.643453Z,28.59,26,IDLE,"Gulbarga, IN",GUEST
EV-STN-064,EV-9493,2025-06-19T11:23:15.643453Z,47.49,30,IDLE,"Yadgir, IN",SUBSCRIBER
EV-STN-065,EV-4419,2025-06-19T11:24:15.643453Z,26.89,33,IDLE,"Raichur, IN",GUEST
EV-STN-066,EV-9869,2025-06-19T11:25:15.643453Z,44.91,25,IDLE,"Koppal, IN",SUBSCRIBER
EV-STN-067,EV-3939,2025-06-19T11:26:15.643453Z,29.23,36,IDLE,"Bellary, IN",GUEST
EV-STN-068,EV-9633,2025-06-19T11:27:15.643453Z,48.51,29,IDLE,"Chitradurga, IN",SUBSCRIBER
EV-STN-069,EV-4689,2025-06-19T11:28:15.643453Z,25.67,33,IDLE,"Davangere, IN",GUEST
EV-STN-070,EV-1017,2025-06-19T11:29:15.643453Z,46.23,26,IDLE,"Shimoga, IN",SUBSCRIBER
EV-STN-071,EV-4119,2025-06-19T11:30:15.643453Z,27.35,36,IDLE,"Tumkur, IN",GUEST
EV-STN-072,EV-9945,2025-06-19T11:31:15.643453Z,49.29,29,IDLE,"Mandya, IN",SUBSCRIBER
EV-STN-073,EV-4983,2025-06-19T11:32:15.643453Z,26.95,37,IDLE,"Mysore, IN",GUEST
EV-STN-074,EV-1041,2025-06-19T11:33:15.643453Z,48.83,25,IDLE,"Chikkamagaluru, IN",SUBSCRIBER
EV-STN-075,EV-4473,2025-06-19T11:34:15.643453Z,29.65,24,IDLE,"Hassan, IN",GUEST
EV-STN-076,EV-1009,2025-06-19T11:35:15.643453Z,45.71,27,IDLE,"Belgaum, IN",SUBSCRIBER
